Net Income (in millions),Close NASDQ,SPOT EXCHANGE RATE - EURO AREA,"UNITED KINGDOM -- SPOT EXCHANGE RATE, US$/POUND (1/RXI_N.B.UK)","JAPAN -- SPOT EXCHANGE RATE, YEN/US$","Market yield on U.S. Treasury securities at 10-year   constant maturity, quoted on investment basis",medical cpi,US CPI,US GDP,DPI US,industrial production,Inflation Rate,PCE US,PPI US,Unemployment,Commercial and Industral loans,Government investment,roa,roi,roe,R&D expenses,EPS
0.31214968,0.143027697,0.95229805,0.938826123,0.079915433,0.603217158,0.141223427,0.133123003,0.409128014,0.094366289,0.616574731,0.255555556,0.295827137,0.269048673,0.04447127,0.260888226,0.139078078,0.604241804,0.609889684,0.606453301,0.055505775,0.370515526
0.31214968,0.153774436,0.933495822,0.916505924,0.079281184,0.595174263,0.141504969,0.133979749,0.40980813,0.094660806,0.618637203,0.255555556,0.296299536,0.26820562,0.044262779,0.262085479,0.139436928,0.597534038,0.603163644,0.599783018,0.050759989,0.359662345
0.336701666,0.135584417,0.930362117,0.917332599,0.073361522,0.592493298,0.142068052,0.135693242,0.411168358,0.095249837,0.62276215,0.266666667,0.297244336,0.266519516,0.043845798,0.263282732,0.140154628,0.590826272,0.596437604,0.593112735,0.046014204,0.348809165
0.336701666,0.14227968,0.920961003,0.927252687,0.083086681,0.608579088,0.142349594,0.136549989,0.41184847,0.095544354,0.624824622,0.266666667,0.297716735,0.265676463,0.043637307,0.261588506,0.140513478,0.584118506,0.589711564,0.586442452,0.041268419,0.337955984
0.336701666,0.151766569,0.931754875,0.929457151,0.085412262,0.608579088,0.142349594,0.137406735,0.412528586,0.09583887,0.626887095,0.266666667,0.298189135,0.264833411,0.043637307,0.25989428,0.140872328,0.584118506,0.582985524,0.586442452,0.036522634,0.327102804
0.336701666,0.155006951,0.910167131,0.90603472,0.104862579,0.619302949,0.142894623,0.138263481,0.413208698,0.096133387,0.628949567,0.266666667,0.298661534,0.263990359,0.042810959,0.258200054,0.141231179,0.584363352,0.582985524,0.586701541,0.036522634,0.327102804
0.336701666,0.139817407,0.925487465,0.932763847,0.095348837,0.603217158,0.143439652,0.139120228,0.413888814,0.096427902,0.631012039,0.266666667,0.299133934,0.263147306,0.041984611,0.256505828,0.141590028,0.584608199,0.58333648,0.586960631,0.036970663,0.32755502
0.336701666,0.143132122,0.941504178,0.945990631,0.095983087,0.605898123,0.143984681,0.139120228,0.414568926,0.096427902,0.631012039,0.266666667,0.299133934,0.263147306,0.041158264,0.254811602,0.141948879,0.584853045,0.583687436,0.58721972,0.037418691,0.328007236
0.336701666,0.156677011,0.947771588,0.952879581,0.101057082,0.611260054,0.14452971,0.140020156,0.415249042,0.096818266,0.632116606,0.266666667,0.299701314,0.263607153,0.040331916,0.253117376,0.142307728,0.585097891,0.584038392,0.58747881,0.03786672,0.328459451
0.336701666,0.154299408,0.963788301,0.961972995,0.090063425,0.608579088,0.145074739,0.140920086,0.415929154,0.097208632,0.633221174,0.266666667,0.300268692,0.264067,0.039505569,0.25142315,0.142666579,0.585342738,0.584389348,0.587737899,0.038314748,0.328911667
0.336701666,0.161000367,0.941504178,0.975750896,0.101057082,0.619302949,0.145619768,0.141820014,0.41660927,0.097598996,0.634325744,0.266666667,0.300836072,0.264526847,0.038679221,0.249728924,0.143025428,0.585587584,0.584740304,0.587996988,0.038762777,0.329363883
0.336701666,0.157839005,0.942200557,0.978782034,0.105708245,0.616621984,0.146164796,0.142719944,0.417289382,0.09798936,0.635430312,0.266666667,0.301403452,0.264986693,0.037852874,0.248034698,0.143384279,0.58583243,0.58509126,0.588256078,0.039210806,0.329816099
0.336701666,0.162508576,0.959958217,1,0.100211416,0.619302949,0.146709825,0.143619873,0.417969498,0.098379726,0.636534879,0.266666667,0.301970832,0.26544654,0.037026526,0.244646246,0.143743128,0.586077277,0.585442216,0.588515167,0.039658834,0.330268315
0.336701666,0.174252656,0.950208914,0.991457702,0.096617336,0.616621984,0.147254854,0.144519803,0.41864961,0.09877009,0.637639446,0.266666667,0.30253821,0.265906386,0.036200179,0.24295202,0.143743128,0.586322123,0.585793172,0.588774257,0.040106863,0.33072053
0.336701666,0.175583072,0.962395543,0.971066409,0.100211416,0.63002681,0.147799883,0.145419731,0.419329726,0.099160454,0.638744014,0.266666667,0.30310559,0.266366233,0.035373831,0.241257793,0.143959422,0.586566969,0.586144128,0.589033346,0.040554892,0.331172746
0.336701666,0.17020311,0.947075209,0.961697437,0.10359408,0.643431635,0.148344912,0.146319661,0.420009838,0.09955082,0.639848584,0.266666667,0.30367297,0.266826081,0.034547483,0.239563567,0.144175714,0.586811816,0.586495084,0.589292435,0.04100292,0.331624962
0.336701666,0.161553593,0.928272981,0.917608157,0.107399577,0.654155496,0.148889941,0.147219589,0.420689954,0.099941184,0.640953152,0.266666667,0.304240348,0.267285927,0.033721136,0.237869341,0.144392008,0.587056662,0.58684604,0.589551525,0.041450949,0.332077178
0.336701666,0.159904253,0.905292479,0.895563516,0.128964059,0.659517426,0.14943497,0.148119519,0.420689954,0.100331548,0.642057719,0.266666667,0.304807728,0.267745774,0.032894788,0.236175115,0.1446083,0.587301508,0.587196996,0.589810614,0.041898978,0.332529394
0.336701666,0.148496096,0.908774373,0.901625792,0.137632135,0.664879357,0.149979999,0.149019447,0.421399061,0.100721914,0.643162286,0.266666667,0.305375108,0.26820562,0.032068441,0.234480889,0.144824594,0.587546355,0.587547952,0.590069704,0.042347007,0.33298161
0.336701666,0.148156452,0.892061281,0.89225682,0.14397463,0.672922252,0.150525028,0.149919378,0.422108168,0.101112278,0.644266854,0.266666667,0.305942488,0.268665467,0.031242093,0.232786663,0.145040888,0.587791201,0.587898908,0.590328793,0.042795035,0.333433826
0.336701666,0.158970908,0.869428969,0.888399008,0.143340381,0.664879357,0.151070057,0.150819306,0.422817275,0.101502642,0.645371421,0.266666667,0.306509866,0.269125314,0.030415746,0.231092437,0.14525718,0.588036047,0.588249864,0.590587882,0.043243064,0.333886042
0.336701666,0.159076252,0.867688022,0.849269771,0.139534884,0.654155496,0.151615086,0.151719236,0.423526382,0.101893008,0.646475992,0.266666667,0.307077246,0.269585161,0.029589398,0.229398211,0.145473474,0.588280893,0.58860082,0.590846972,0.043691093,0.334338257
0.336701666,0.154039747,0.855849582,0.839900799,0.142917548,0.651474531,0.152160115,0.152619164,0.424235493,0.102283372,0.647580559,0.266666667,0.307644626,0.270045008,0.02876305,0.227703985,0.145689768,0.58852574,0.588951775,0.591106061,0.044139121,0.334790473
0.336701666,0.160101846,0.830083565,0.801322678,0.151585624,0.656836461,0.152705144,0.153519094,0.4249446,0.102673736,0.648685126,0.3,0.308212004,0.270504854,0.027936703,0.227703985,0.14590606,0.588770586,0.589302731,0.591365151,0.04458715,0.335242689
0.336701666,0.157298,0.818941504,0.80104712,0.155813953,0.656836461,0.153250172,0.154419022,0.425653708,0.103064101,0.649789694,0.3,0.308779384,0.270964701,0.027110355,0.229081955,0.146122354,0.589015432,0.589653687,0.59162424,0.045035178,0.335694905
0.336701666,0.156098379,0.819637883,0.789749242,0.138266385,0.648793566,0.153795201,0.155318952,0.426362815,0.103454465,0.650894261,0.3,0.309346764,0.271424548,0.026284008,0.230459926,0.146338646,0.589260279,0.590004643,0.591883329,0.045483207,0.336147121
0.336701666,0.167527255,0.811281337,0.78038027,0.14038055,0.651474531,0.153795201,0.156218881,0.427071922,0.103844829,0.651998832,0.3,0.309914144,0.271884395,0.026284008,0.231837896,0.14655494,0.589505125,0.590355599,0.592142419,0.045931236,0.336599337
0.336701666,0.172757587,0.804665738,0.789198126,0.139957717,0.651474531,0.154735178,0.157118811,0.427781029,0.104235195,0.653103399,0.3,0.310481522,0.272344241,0.027149904,0.233215867,0.146771233,0.589749971,0.590706555,0.592401508,0.046379264,0.337051553
0.336701666,0.172916589,0.782381616,0.776522458,0.14038055,0.656836461,0.155675157,0.158018739,0.428490137,0.104625559,0.654207966,0.3,0.311048902,0.272804088,0.0280158,0.234593838,0.146987526,0.589994818,0.591057511,0.592660598,0.046827293,0.337503769
0.336701666,0.17978597,0.778551532,0.789198126,0.151374207,0.664879357,0.156615134,0.158018739,0.429199244,0.104625559,0.654207966,0.3,0.311048902,0.272804088,0.028881696,0.235971808,0.147203819,0.590239664,0.591408467,0.592919687,0.047275322,0.337955984
0.336701666,0.185907334,0.793871866,0.767153486,0.14820296,0.656836461,0.157555111,0.158365064,0.429908354,0.10509783,0.655063774,0.3,0.311382164,0.273838743,0.029747592,0.237349779,0.147420112,0.59048451,0.591759423,0.593178776,0.047723351,0.3384082
0.336701666,0.185710659,0.813022284,0.784238082,0.142494715,0.656836461,0.158495089,0.158711391,0.430617462,0.105570101,0.655919581,0.3,0.311715426,0.274873399,0.030613488,0.238727749,0.147636405,0.590729357,0.592110379,0.593437866,0.048171379,0.338860416
0.336701666,0.186504755,0.821727019,0.79691375,0.147991543,0.664879357,0.159435066,0.159057716,0.431326569,0.106042374,0.656775389,0.3,0.31204869,0.275908054,0.031479384,0.24010572,0.147852699,0.590974203,0.592461335,0.593696955,0.048619408,0.339312632
0.336701666,0.180888655,0.782729805,0.774042436,0.163424947,0.686327078,0.160375043,0.159404043,0.432035676,0.106514645,0.657631196,0.3,0.312381953,0.276942709,0.03234528,0.24148369,0.148068991,0.591219049,0.592812291,0.593956045,0.049067437,0.339764848
0.336701666,0.185279729,0.756267409,0.764673464,0.162790698,0.689008043,0.161315021,0.159750368,0.432744783,0.106986916,0.658487004,0.3,0.312715215,0.277977364,0.033211177,0.242861661,0.148285285,0.591463896,0.593163247,0.594215134,0.049515466,0.340217064
0.336701666,0.183790356,0.759749304,0.772664646,0.174207188,0.694369973,0.162254998,0.160096694,0.433453891,0.107459187,0.659342809,0.3,0.313048477,0.279012019,0.034077073,0.244239631,0.148501577,0.591708742,0.593514203,0.594474223,0.049963494,0.340669279
0.336701666,0.181143629,0.751740947,0.764122348,0.173150106,0.680965147,0.163194975,0.160443021,0.434162998,0.10793146,0.660198616,0.3,0.313381739,0.280046674,0.034942969,0.245617602,0.148717871,0.591953588,0.593865159,0.594733313,0.050411523,0.341121495
0.336701666,0.184878937,0.749303621,0.748139983,0.180972516,0.680965147,0.164134953,0.160789346,0.434872105,0.108403731,0.661054424,0.3,0.313715003,0.281081329,0.035808865,0.246995572,0.148934165,0.592198435,0.594216115,0.594992402,0.050859551,0.341573711
0.336701666,0.18341304,0.754526462,0.75558005,0.178012685,0.680965147,0.16507493,0.161135671,0.435581216,0.108876002,0.661910231,0.3,0.314048265,0.282115985,0.036674761,0.248373543,0.149150457,0.592443281,0.594567071,0.595251492,0.05130758,0.342025927
0.336701666,0.187882215,0.723189415,0.726922017,0.159196617,0.667560322,0.166014907,0.161481998,0.436290323,0.109348273,0.662766038,0.3,0.314381527,0.28315064,0.037540657,0.249751514,0.149366751,0.592688127,0.594918027,0.595510581,0.051755609,0.342478143
0.336701666,0.187738281,0.735724234,0.738771011,0.143340381,0.659517426,0.166954886,0.161828323,0.43699943,0.109820546,0.663621846,0.3,0.31471479,0.284185295,0.038406553,0.251129484,0.149583045,0.592932974,0.595268982,0.59576967,0.052203637,0.342930359
0.336701666,0.188624581,0.713788301,0.721410857,0.144397463,0.646112601,0.167894863,0.16217465,0.437708537,0.110292817,0.664477653,0.3,0.315048052,0.28521995,0.039272449,0.252507455,0.149799337,0.59317782,0.595619938,0.59602876,0.052651666,0.343382575
0.336701666,0.185118842,0.673746518,0.704050703,0.128964059,0.603217158,0.169774818,0.162867301,0.439126752,0.111237359,0.666189268,0.3,0.315714578,0.287289261,0.041004241,0.255263396,0.150231923,0.593422666,0.595970894,0.596287849,0.053099694,0.343834791
0.336701666,0.191315504,0.713091922,0.714521907,0.137843552,0.621983914,0.170714795,0.163213628,0.439835859,0.111709632,0.667045076,0.3,0.31604784,0.288323916,0.041870138,0.256641366,0.150448217,0.593667512,0.59632185,0.596546939,0.053547723,0.344287007
0.336701666,0.18940269,0.715181058,0.712593001,0.131289641,0.619302949,0.171654772,0.163559953,0.440544966,0.112181903,0.667900881,0.3,0.316381102,0.289358572,0.042736034,0.256641366,0.150664511,0.593912359,0.596672806,0.596806028,0.053995752,0.344739222
0.336701666,0.199960288,0.718314763,0.731606503,0.147357294,0.63538874,0.17259475,0.163906278,0.441254074,0.112654174,0.668756688,0.311111111,0.316714364,0.290393227,0.04360193,0.256144393,0.150880803,0.594157205,0.597023762,0.597065117,0.054443781,0.345191438
0.336701666,0.204865079,0.724233983,0.719481951,0.150951374,0.648793566,0.173534727,0.164252605,0.441963184,0.113126445,0.669612496,0.311111111,0.317047627,0.291427882,0.044467826,0.25564742,0.151097097,0.594402051,0.597374718,0.597324207,0.054891809,0.345643654
0.336701666,0.20781943,0.715877437,0.732157619,0.150317125,0.643431635,0.173534727,0.16459893,0.442672292,0.113598718,0.670468303,0.311111111,0.317380891,0.292462537,0.044467826,0.255150447,0.151313389,0.594646898,0.597725674,0.597583296,0.055339838,0.34609587
0.336701666,0.2126537,0.752785515,0.751171122,0.158139535,0.656836461,0.172991391,0.164945257,0.443381399,0.114070989,0.671324111,0.311111111,0.317714153,0.293497192,0.043778075,0.254653474,0.151529683,0.594891744,0.59807663,0.597842386,0.055787867,0.346548086
0.336701666,0.207556921,0.765668524,0.750620006,0.156448203,0.646112601,0.172448054,0.165291582,0.444090506,0.11454326,0.672179918,0.311111111,0.318047415,0.294531847,0.043088323,0.254156501,0.151745976,0.59513659,0.598427586,0.598101475,0.056235896,0.347000301
0.336701666,0.208539193,0.751044568,0.744833287,0.146511628,0.646112601,0.171904719,0.165291582,0.444799613,0.11454326,0.672179918,0.311111111,0.318047415,0.294531847,0.042398572,0.253659528,0.151962269,0.595381437,0.598778542,0.598360564,0.056683924,0.347452517
0.336701666,0.209895979,0.761142061,0.739322127,0.156871036,0.654155496,0.171361382,0.165306264,0.44550872,0.115110509,0.671403656,0.311111111,0.318481489,0.296677799,0.041708821,0.253162555,0.152178562,0.595626283,0.599129498,0.598619654,0.057131953,0.347904733
0.336701666,0.214022661,0.757660167,0.747588867,0.162790698,0.654155496,0.170818046,0.165320946,0.446217828,0.115677757,0.67062739,0.311111111,0.318915563,0.29882375,0.04101907,0.252665582,0.152394855,0.595871129,0.599480454,0.598878743,0.057579981,0.348356949
0.336701666,0.213261504,0.754874652,0.737117663,0.166807611,0.659517426,0.170274709,0.165335629,0.446926935,0.116245006,0.669851128,0.311111111,0.319349639,0.300969702,0.040329319,0.252168609,0.152611148,0.596115976,0.59983141,0.599137833,0.05802801,0.348809165
0.336701666,0.219409192,0.70264624,0.724717553,0.16744186,0.648793566,0.169731373,0.165350311,0.447636046,0.116812255,0.669074866,0.311111111,0.319783713,0.303115654,0.039639568,0.251671636,0.152827442,0.596360822,0.600182366,0.599396922,0.058476039,0.349261381
0.336701666,0.218029849,0.69637883,0.710939653,0.170401691,0.646112601,0.169188037,0.165364993,0.448345153,0.117379503,0.668298603,0.311111111,0.320217787,0.305261605,0.038949817,0.251174663,0.153043734,0.596605668,0.600533322,0.599656011,0.058924067,0.349713597
0.336701666,0.218090997,0.692896936,0.701019565,0.16744186,0.643431635,0.1686447,0.165379674,0.44905426,0.117946752,0.667522338,0.311111111,0.320651861,0.307407556,0.038260065,0.25067769,0.153260028,0.596850515,0.600884278,0.599915101,0.059372096,0.350165813
0.336701666,0.216073758,0.682799443,0.680352714,0.158562368,0.63538874,0.168101365,0.165394358,0.449763367,0.118514,0.666746076,0.311111111,0.321085936,0.309553508,0.036880563,0.250180717,0.153476322,0.597095361,0.601235234,0.60017419,0.059820125,0.350618029
0.336701666,0.221335146,0.688022284,0.691650592,0.161099366,0.646112601,0.167558028,0.16540904,0.450472474,0.119081249,0.665969813,0.311111111,0.32152001,0.311699459,0.036190812,0.249683744,0.153692614,0.597340207,0.60158619,0.60043328,0.060268153,0.351070244
0.336701666,0.21488452,0.690807799,0.702121797,0.159196617,0.638069705,0.167014692,0.165423721,0.451181582,0.119648497,0.665193548,0.311111111,0.321954085,0.313845411,0.035501061,0.249186771,0.153908908,0.597585053,0.601937145,0.600692369,0.060716182,0.35152246
0.336701666,0.212990496,0.701253482,0.704050703,0.157716702,0.638069705,0.166471355,0.165438403,0.451890689,0.120215746,0.664417286,0.311111111,0.322388159,0.315991363,0.034811309,0.248689799,0.1541252,0.5978299,0.602288101,0.600951458,0.061164211,0.351974676
0.336701666,0.197860217,0.723537604,0.708184073,0.150105708,0.63002681,0.165928019,0.165453087,0.452599796,0.120782995,0.663641023,0.311111111,0.322822234,0.318137314,0.034121558,0.248192826,0.154341494,0.598074746,0.602639057,0.601210548,0.06161224,0.352426892
0.336701666,0.200647112,0.716922006,0.699917333,0.156448203,0.632707775,0.165384683,0.165467768,0.453308903,0.121350243,0.662864761,0.311111111,0.323256308,0.320283266,0.033431807,0.247695853,0.154557788,0.598319592,0.602990013,0.601469637,0.062060268,0.352879107
0.336701666,0.189681186,0.686629526,0.6712593,0.165327696,0.619302949,0.164841346,0.16548245,0.454018014,0.121917492,0.662088496,0.311111111,0.323690382,0.322429217,0.032742056,0.24719888,0.15477408,0.598564439,0.603340969,0.601728727,0.062508297,0.353331323
0.336701666,0.195194746,0.68454039,0.659134748,0.166173362,0.621983914,0.164298011,0.165497132,0.454727121,0.12248474,0.661312233,0.311111111,0.324124456,0.324575168,0.032052305,0.246701907,0.154990374,0.598809285,0.603691925,0.601987816,0.062956326,0.353783539
0.336701666,0.195817573,0.717618384,0.687241664,0.173150106,0.624664879,0.163754674,0.165511815,0.455436229,0.123051989,0.660535971,0.311111111,0.324558532,0.32672112,0.031362554,0.246204934,0.155206666,0.599054131,0.604042881,0.602246905,0.063404354,0.354235755
0.355806426,0.20121729,0.692200557,0.669605952,0.173572939,0.63002681,0.163211338,0.165526497,0.456145336,0.123619238,0.659759706,0.311111111,0.324992606,0.328867072,0.030672802,0.246204934,0.15542296,0.599298978,0.604393837,0.602505995,0.063852383,0.354687971
0.355806426,0.195099693,0.709261838,0.68090383,0.169556025,0.619302949,0.162668001,0.165541179,0.456854443,0.124186486,0.658983443,0.311111111,0.32542668,0.331013023,0.029983051,0.245143219,0.155639254,0.599298978,0.604744793,0.602505995,0.064300412,0.355140187
0.355806426,0.202980519,0.724582173,0.695783963,0.170613108,0.621983914,0.162124665,0.165570544,0.458272657,0.125320983,0.657430918,0.311111111,0.32629483,0.335304927,0.029874745,0.243019789,0.15607184,0.59943116,0.604744793,0.602618988,0.064300412,0.355140187
0.355806426,0.212573716,0.738857939,0.705152935,0.168287526,0.616621984,0.161575687,0.165585226,0.458981765,0.125888232,0.656654653,0.311111111,0.326728904,0.337450878,0.029766438,0.241958074,0.156288132,0.599563342,0.604734695,0.602731981,0.066051042,0.355441664
